"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.213289292E0,3.279605611E0,-2.122269140E0,-1.093830446E0,4.056637069E0
7.223369292E0,3.224103255E0,-2.351339076E0,-1.068924377E0,4.131130181E0
7.233450292E0,3.075850026E0,-2.606446663E0,-8.835008365E-1,4.127346765E0
7.243530292E0,2.864905289E0,-2.694744882E0,-6.545297188E-1,3.987197192E0
7.253610292E0,2.428031157E0,-2.651283697E0,-5.506213345E-1,3.637007616E0
7.263690292E0,1.557850862E0,-2.706475566E0,-1.760234106E-1,3.127761746E0
7.273770292E0,1.944561732E-1,-3.038882759E0,1.298661334E0,3.310459619E0
7.283850292E0,-1.349372481E0,-3.570285904E0,3.418629887E0,5.123941631E0
7.293930292E0,-2.792689837E0,-4.067764088E0,4.460839067E0,6.651684477E0
7.304010292E0,-3.752465848E0,-4.445664373E0,4.381935570E0,7.283288474E0
7.314090292E0,-3.821030883E0,-5.368925691E0,2.994135187E0,7.238127217E0
7.324170292E0,-2.781052709E0,-6.573733951E0,1.129866836E0,7.226674982E0
7.334250292E0,-1.845341499E0,-6.790006671E0,-5.781352615E-1,7.060008231E0
7.344331292E0,-2.304436805E0,-5.061377935E0,-2.574607989E0,6.128342508E0
7.354411292E0,-3.528882354E0,-1.771988763E0,-4.566379555E0,6.036950977E0
7.364491292E0,-7.338113557E0,5.340336900E0,-6.306233776E0,1.105150185E1
7.374571292E0,-1.368947556E1,1.533967208E1,-3.001227275E0,2.077774400E1
7.384651292E0,-1.320209610E1,1.860704239E1,1.933631064E1,2.990669285E1
7.394731292E0,-4.265650238E0,1.088152800E1,1.664983196E1,2.034257427E1
7.404811292E0,1.708459935E0,1.880615997E0,-6.247469258E0,6.744362387E0
7.414897333E0,3.717764377E0,-1.650670733E0,-9.813532888E0,1.062317813E1
7.424977333E0,4.619878655E0,-2.233434650E0,-9.429916949E0,1.073568083E1
7.435057333E0,3.626437300E0,3.092574817E-1,-9.851311748E0,1.050214411E1
7.445138333E0,1.857114868E0,3.984635977E0,-1.016037218E1,1.107065320E1
7.455218333E0,4.928343254E-1,6.020051746E0,-8.809129758E0,1.068104282E1
7.465298333E0,3.502669287E-1,5.860316924E0,-6.485966660E0,8.748357839E0
7.475378333E0,8.926762873E-1,4.698772797E0,-3.609809573E0,5.992166712E0
7.485458333E0,1.144715840E0,5.274331775E0,2.121102621E0,5.798967698E0
7.495538333E0,4.440170914E-1,7.780045531E0,1.214418510E1,1.442939678E1
7.505618333E0,1.540864116E-1,5.576129379E0,-1.076017488E0,5.681089254E0
7.515698333E0,6.763790095E-1,2.895543530E0,-7.986684378E0,8.522252534E0
7.525778333E0,1.030286415E0,1.305770963E0,-4.569671538E0,4.862964720E0
7.535858333E0,7.917667937E-1,2.917544264E-1,-1.106206736E0,1.391297468E0
7.545938333E0,4.871783137E-2,1.778465724E-1,7.150594374E-1,7.384529974E-1
7.556019333E0,-2.756973875E-1,2.643801016E-1,5.423286670E-1,6.633447600E-1
7.566099333E0,9.119434476E-2,-2.325379193E-1,-1.316529840E-1,2.823522634E-1
7.576179333E0,8.586946088E-1,-1.296629426E0,-5.678388995E-1,1.655610255E0
7.586259333E0,1.512811514E0,-2.309902198E0,-5.800603111E-1,2.821474225E0
7.596339333E0,1.822623312E0,-3.239149311E0,-9.149313748E-2,3.717850856E0
7.606419333E0,1.788697767E0,-4.139753253E0,3.910097426E-1,4.526575451E0
7.616499333E0,1.450654442E0,-4.744690397E0,6.269513261E-1,5.000955233E0
7.626579333E0,1.078048226E0,-4.829491396E0,5.769025223E-1,4.981866281E0
7.636659333E0,7.746022922E-1,-4.198586767E0,7.985894711E-1,4.343487619E0
7.646739333E0,4.604050827E-1,-3.324050882E0,1.144059783E0,3.545442129E0
7.656820333E0,1.183184087E-2,-2.729326485E0,1.215285740E0,2.987688485E0
7.666900333E0,-3.041417527E-1,-2.547228402E0,9.410655051E-1,2.732485869E0
7.676980333E0,-4.250504780E-1,-2.600537467E0,4.044676211E-1,2.665906428E0
7.687060333E0,-3.478415036E-1,-2.818829230E0,-1.044080289E-1,2.842128248E0
7.697140333E0,-2.378524536E-1,-2.943039878E0,-4.922957969E-1,2.993394839E0
7.707220333E0,-2.186244696E-1,-2.939663111E0,-6.155200195E-1,3.011358623E0
7.717300333E0,-2.472255403E-1,-2.915835707E0,-4.421722949E-1,2.959515953E0
7.727380333E0,-6.258374316E-1,-2.722484073E0,-1.102434039E-1,2.795665507E0
7.737460333E0,-9.371502095E-1,-2.517620441E0,6.614077985E-2,2.687198876E0
7.747540333E0,-9.287927842E-1,-2.498199499E0,1.087986300E-1,2.667488315E0
7.757621333E0,-9.818673760E-1,-2.326841581E0,3.286767427E-1,2.546818347E0
7.767701333E0,-1.178270672E0,-2.205463910E0,8.049511687E-1,2.626849675E0
7.777781333E0,-1.394801838E0,-2.290826826E0,1.030019855E0,2.873029867E0
7.787861333E0,-1.791012679E0,-2.652668318E0,1.183415125E0,3.412454686E0
7.797941333E0,-2.179174243E0,-3.360425826E0,1.311414696E0,4.214388522E0
7.808021333E0,-2.598809030E0,-3.871584740E0,1.096097923E0,4.790032091E0
7.818101333E0,-3.163020317E0,-3.880837959E0,7.954651576E-1,5.069355542E0
7.828181333E0,-3.832599599E0,-3.070850657E0,1.404383890E-1,4.913111681E0
7.838261333E0,-4.441384796E0,-1.224636753E0,-1.487697723E0,4.841371562E0
7.848341333E0,-5.194028454E0,1.050762194E0,-2.492030686E0,5.855958480E0
7.858422333E0,-4.691970731E0,1.372765437E0,-4.692074811E-1,4.911133265E0
7.868502333E0,-3.293406794E0,1.393920078E0,3.105564407E0,4.736461947E0
7.878582333E0,-3.230272653E0,3.212542725E0,3.477982927E0,5.731619092E0
7.888662333E0,-3.349221976E0,3.985877341E0,1.188856471E0,5.340214015E0
7.898742333E0,-2.134328438E0,3.524182947E0,-1.581610438E0,4.413243128E0
7.908822333E0,-6.179676640E-1,3.236780604E0,-2.617344119E0,4.208220877E0
7.918902333E0,8.348134106E-1,3.825022777E0,-1.939282866E0,4.369042310E0
7.928982333E0,1.846834878E0,4.262075835E0,-1.341754144E0,4.834914029E0
7.939062333E0,2.423214220E0,4.512314445E0,-9.483254081E-1,5.208864549E0
7.949142333E0,2.455423023E0,4.508907858E0,-3.043128569E-2,5.134226169E0
7.959223333E0,2.456464997E0,3.974447789E0,8.683232188E-1,4.752308988E0
7.969303333E0,2.289533422E0,3.358056534E0,1.262221486E0,4.255785480E0
7.979383333E0,1.963874500E0,2.699507439E0,1.521373592E0,3.668612963E0
7.989463333E0,8.860549003E-1,2.053026413E0,1.367000667E0,2.620820780E0
7.999543333E0,-3.438408387E-1,1.520128720E0,8.889024943E-1,1.794203303E0
8.009623333E0,-7.713424695E-1,1.324658055E0,4.498409182E-1,1.597512134E0
8.019703333E0,-8.992970896E-1,1.630541693E0,1.408009529E-1,1.867411678E0
8.029783333E0,-3.790849310E-1,1.896243265E0,-1.437691092E-1,1.939101200E0
8.039863333E0,2.829572904E-1,1.881612362E0,-3.663070472E-1,1.937707605E0
8.049943333E0,7.275883394E-1,1.514381492E0,-2.525622940E-1,1.698977282E0
8.060024333E0,9.259562999E-1,7.504895443E-1,-1.986006796E-2,1.192067132E0
8.070104333E0,9.304896462E-1,3.059087813E-2,4.096742012E-2,9.318932949E-1
8.080184333E0,1.013511338E0,-3.625454968E-1,9.777538598E-2,1.080835091E0
8.090264333E0,1.232861447E0,2.925420463E-2,2.251511317E-1,1.253593310E0
8.100344333E0,1.432263195E0,4.635426986E-1,4.143283655E-1,1.561383261E0
8.110424333E0,1.443614395E0,2.151307583E-1,4.467519072E-1,1.526398058E0
8.120504333E0,1.278622926E0,-7.989810884E-2,3.648299309E-1,1.332051490E0
8.130584333E0,1.120189109E0,-3.439267927E-1,3.769992292E-1,1.230949917E0
8.140664333E0,1.195860266E0,-5.998021191E-1,2.033253761E-1,1.353213053E0
8.150744333E0,1.394346925E0,-7.847659224E-1,-2.419203615E-1,1.618204672E0
8.160825333E0,6.844281111E0,4.017562233E0,-2.742321688E1,2.854851685E1
8.170905333E0,6.546008209E0,3.181765906E0,-2.050114032E1,2.175478366E1
8.180985333E0,-3.629720512E0,-6.814663210E0,2.269114477E1,2.396878296E1
8.191065333E0,-1.652893260E0,-7.961509191E0,1.963843744E1,2.125525605E1
8.201145333E0,2.045916783E0,-5.076336867E0,9.888418179E0,1.130202573E1
8.211225333E0,1.412312495E0,-4.158311146E0,7.230731195E0,8.459884857E0
8.221305333E0,2.080067446E0,-2.887731650E0,3.055694674E0,4.690729645E0
8.231385333E0,2.298548659E0,-1.670492794E0,-6.990283455E-1,2.926177155E0
8.241465333E0,2.422002677E0,-1.611853992E0,-2.886108463E0,4.098022977E0
8.251545333E0,2.577410560E0,-1.796259386E0,-4.009215918E0,5.093466918E0
8.261626333E0,2.621608493E0,-2.249744289E0,-4.745787334E0,5.869981080E0
8.271706333E0,2.061537035E0,-2.602662345E0,-3.440808084E0,4.781521358E0
8.281786333E0,1.067263037E-1,-2.020120622E0,-1.168369655E0,2.336100486E0
8.291866333E0,-2.846325177E-1,-1.997585453E0,-1.861669849E0,2.745392128E0
8.301946333E0,1.260982461E0,-3.203860195E0,-3.815394167E0,5.139263524E0
8.312026333E0,7.820715255E-1,-2.900272758E0,-2.441831609E0,3.871144475E0
8.322106333E0,-5.667010313E-1,-1.743248529E0,2.558963764E-1,1.850823721E0
8.332186333E0,-1.690748134E0,-5.060326606E-1,1.880511332E0,2.578957381E0
8.342266333E0,-2.730350332E0,3.287830889E-1,3.069284188E0,4.121094112E0
8.352347333E0,-4.068069313E0,1.053356019E0,3.974406858E0,5.784000061E0
8.362427333E0,-5.154392518E0,1.497156764E0,4.779482792E0,7.186981033E0
8.372507333E0,-5.206763105E0,2.265790218E-1,6.128174365E0,8.044640522E0
8.382587333E0,-4.600064195E0,-3.118463949E0,6.189272506E0,8.318203060E0
8.392667333E0,-3.746308145E0,-5.739211147E0,3.653073122E0,7.766486499E0
8.402747333E0,-1.868004722E0,-4.894494892E0,-8.179310372E-1,5.302313936E0
8.412827333E0,-4.663101858E-1,-1.397662881E0,-3.788239405E0,4.064685045E0
8.422901292E0,1.011586434E0,3.321798534E0,-4.762042009E0,5.893614911E0
8.432981292E0,2.555592844E0,5.695676873E0,-5.040670606E0,8.023724196E0
8.443061292E0,4.606681489E0,7.349310974E0,3.796778387E0,9.468337355E0
8.453142292E0,6.193273171E0,8.250484436E0,1.255447721E1,1.624936995E1
8.463222292E0,4.048272979E0,9.898418087E-1,-6.351046836E0,7.596321270E0
8.473302292E0,2.782568307E0,-1.278528786E0,-1.223162904E1,1.260912650E1
8.483382292E0,1.344542096E0,-4.952123880E-2,-1.139243314E1,1.147160750E1
8.493462292E0,-1.053288776E0,3.249940347E0,-1.090309954E1,1.142580891E1
8.503542292E0,-4.052756624E0,7.022701296E0,-8.102997192E0,1.146305951E1
8.513622292E0,-6.646189139E0,1.059590554E1,-2.642705832E0,1.278393283E1
8.523702292E0,-4.984104057E0,1.214833896E1,8.444004470E0,1.561168294E1
8.533782292E0,-7.174516064E-1,9.036912721E0,3.823715925E0,9.838766783E0
8.543862292E0,1.434345973E0,4.556581376E0,-5.675682319E0,7.418433257E0
8.553943292E0,2.008025072E0,3.438393769E0,-3.878009076E0,5.558207516E0
8.564023292E0,1.906711535E0,2.772918062E0,-4.107663149E-1,3.390184718E0
8.574103292E0,1.048729118E0,2.065203824E0,-1.541384518E-2,2.316276577E0
8.584183292E0,1.700849783E-1,1.099750752E0,-1.507315716E0,1.873601154E0
8.594263292E0,-7.235637009E-2,1.833178121E-1,-1.861416079E0,1.871820153E0
8.604343292E0,-1.294281185E-2,-3.882065874E-1,-1.190309577E0,1.252081771E0
8.614423292E0,-1.346327251E-1,-5.300471753E-1,-3.782020380E-1,6.649156039E-1
8.624503292E0,-4.398410100E-1,-7.257868123E-1,4.663686579E-1,9.683627090E-1
8.634583292E0,-8.265928102E-1,-1.067147847E0,1.046507760E0,1.707992592E0
8.644664292E0,-1.108559582E0,-1.601982722E0,1.321776547E0,2.354218815E0
8.654744292E0,-1.170666368E0,-2.366552362E0,1.496415921E0,3.034846032E0
8.664824292E0,-1.043449082E0,-3.118032424E0,1.488378339E0,3.609180276E0
8.674904292E0,-7.063939369E-1,-3.608960558E0,1.524338715E0,3.980853830E0
8.684984292E0,-2.299780083E-1,-4.032724063E0,1.546358160E0,4.325156276E0
8.695064292E0,2.990564293E-1,-4.433350137E0,1.602208425E0,4.723462715E0
8.705144292E0,8.408892524E-1,-4.704737542E0,1.636075498E0,5.051573330E0
8.715224292E0,1.376164423E0,-4.583071017E0,1.575909403E0,5.038041178E0
8.725304292E0,1.746448710E0,-4.023212398E0,1.623067782E0,4.676608827E0
8.735384292E0,2.007353227E0,-3.506519678E0,2.098461617E0,4.552876935E0
8.745465292E0,2.128820946E0,-3.191674597E0,2.540816345E0,4.601566370E0
8.755545292E0,2.119970015E0,-2.866525553E0,2.604826984E0,4.415468857E0
8.765625292E0,1.948960007E0,-2.643639632E0,2.270738132E0,3.992934670E0
8.775705292E0,1.689273466E0,-2.413524215E0,1.848866200E0,3.478081397E0
8.785785292E0,1.423766606E0,-2.303545690E0,1.850280057E0,3.279782063E0
8.795865292E0,1.066305848E0,-2.412218531E0,2.016010029E0,3.319654024E0
8.805945292E0,7.458743370E-1,-3.126516150E0,2.135059340E0,3.858744633E0
8.816025292E0,5.633733809E-1,-4.102168520E0,2.226737834E0,4.701439941E0
8.826105292E0,3.874417716E-1,-4.971923137E0,2.491879828E0,5.574907702E0
8.836186292E0,-2.303861439E-2,-5.884832545E0,3.070206878E0,6.637616676E0
8.846266292E0,-4.932208264E-1,-6.530508410E0,3.204506897E0,7.291067914E0
8.856346292E0,-9.379647267E-1,-6.821849438E0,3.046471860E0,7.529833888E0
8.866426292E0,-1.541368146E0,-6.479111969E0,2.972251983E0,7.293078192E0
8.876506292E0,-2.255341828E0,-5.338314933E0,2.550373034E0,6.331553972E0
8.886586292E0,-3.219843559E0,-3.125354308E0,9.441018911E-1,4.585472764E0
8.896666292E0,-5.680141990E0,1.286171097E-1,-1.424420325E0,5.857433623E0
8.906746292E0,-7.123969223E0,2.110803920E0,-2.193389994E0,7.747089153E0
8.916826292E0,-6.855466250E0,3.573538125E0,-5.512813389E-1,7.750580840E0
8.926907292E0,-6.154212601E0,7.220895009E0,-4.066235626E-1,9.496367736E0
8.936987292E0,-5.231010924E0,9.142483615E0,-2.972192341E0,1.094451503E1
8.947067292E0,-3.979920782E0,9.048831101E0,-5.140110694E0,1.114189623E1
8.957147292E0,-2.615240875E0,8.758701616E0,-4.436776021E0,1.016067519E1
8.967227292E0,-1.961677117E0,8.762101187E0,-1.906189964E0,9.179115126E0
8.977307292E0,-1.372595283E0,8.486575708E0,1.096445321E0,8.666497412E0
8.987387292E0,-5.493751466E-1,7.267475098E0,3.262248151E0,7.985002840E0
8.997467292E0,-6.329809749E-1,6.245994006E0,3.701775166E0,7.288089284E0
9.007547292E0,-2.187679018E0,5.728846958E0,2.778138456E0,6.732286405E0
9.017627292E0,-3.384580674E0,5.361341853E0,2.031811545E0,6.657899890E0
9.027708292E0,-3.267847445E0,4.414347855E0,1.816145182E0,5.784779791E0
9.037788292E0,-2.260164612E0,2.818083125E0,1.919588274E0,4.090813576E0
9.047868292E0,-1.381004748E0,1.603732794E0,1.872649165E0,2.825941947E0
9.057948292E0,-7.968176186E-1,8.837119210E-1,1.457271152E0,1.881357033E0
9.068028292E0,-3.242959356E-1,2.613366258E-1,7.624605489E-1,8.687984660E-1
9.078108292E0,1.338538760E-1,-4.021896189E-1,2.623119414E-1,4.984785896E-1
9.088188292E0,5.602655858E-1,-1.063813764E0,8.464429379E-3,1.202359721E0
9.098268292E0,9.626440698E-1,-1.541624839E0,-2.288670373E-1,1.831849030E0
9.108348292E0,1.228924516E0,-1.690388530E0,-3.911822355E-1,2.126191993E0
9.118429292E0,1.545320864E0,-1.787568085E0,-5.097766328E-1,2.417289483E0
9.128509292E0,2.075412478E0,-1.955238163E0,-6.632292062E-1,2.927484621E0
9.138589292E0,2.622966217E0,-2.106916106E0,-5.130528277E-1,3.403273491E0
9.148669292E0,3.034955184E0,-2.197556720E0,5.740158616E-2,3.747466271E0
9.158749292E0,3.198953796E0,-2.146832709E0,7.048315609E-1,3.916501449E0
9.168829292E0,3.199632073E0,-1.875684455E0,9.151255754E-1,3.820116804E0
9.178909292E0,3.085159378E0,-1.593012509E0,5.550674111E-1,3.516247584E0
9.188989292E0,7.494597911E0,4.325673661E0,-2.918853806E1,3.044423106E1
9.199069292E0,6.990018284E0,-6.825291109E-1,-4.625818841E0,8.409780113E0
9.209150292E0,-9.713394642E-3,-7.400108660E0,2.353544997E1,2.467142290E1
9.219230292E0,-2.646236966E0,-4.259428216E0,1.821103153E1,1.888880536E1
9.229310292E0,-6.196376288E-1,-5.270507696E0,7.010339697E0,8.792443621E0
9.239390292E0,3.298016739E0,-6.056315008E0,2.292508924E0,7.267149582E0
9.249470292E0,4.461075295E0,-4.568354745E0,2.588562369E-2,6.385274303E0
9.259550292E0,3.992167776E0,-3.431940197E0,-1.613881952E0,5.506381027E0
9.269630292E0,3.103092204E0,-2.575168737E0,-2.427080399E0,4.706526800E0
9.279710292E0,1.751228809E0,-2.234612280E0,-1.462727188E0,3.193722782E0
9.289790292E0,6.204965848E-1,-2.480486528E0,-2.686215256E-1,2.570989489E0
9.299871292E0,-7.165295005E-2,-2.842719784E0,-3.991641234E-1,2.871501682E0
9.309951292E0,-6.653996927E-1,-3.008687738E0,-8.393029028E-1,3.193648073E0
9.320031292E0,-1.088534038E0,-2.869557334E0,-6.504594719E-1,3.137254081E0
9.330111292E0,-1.475812672E0,-2.692560947E0,2.226986633E-1,3.078555212E0
9.340191292E0,-2.121603727E0,-2.644876319E0,1.139066699E0,3.576876579E0
9.350271292E0,-2.777944914E0,-2.693544449E0,1.738955649E0,4.242184153E0
9.360351292E0,-3.123851573E0,-3.018956618E0,2.117855077E0,4.832996776E0
9.370431292E0,-2.877244084E0,-3.435055009E0,2.435141956E0,5.099809092E0
9.380511292E0,-2.119486451E0,-3.461134760E0,2.765201492E0,4.911009665E0
9.390592292E0,-1.617635134E0,-2.379950672E0,4.102474914E0,5.011108565E0
9.400672292E0,-1.482712972E0,-2.945067108E-2,5.905403050E0,6.088767550E0
9.410752292E0,-1.903036560E0,2.706977842E0,4.590340568E0,5.658666249E0
9.420832292E0,-2.643360720E0,5.056543458E0,-2.491001576E-1,5.711220406E0
9.430912292E0,-3.487204571E0,6.354678542E0,-4.085387304E0,8.320632459E0
9.440992292E0,-2.646786604E0,6.589730764E0,-5.421159453E0,8.934148011E0
9.451072292E0,2.267763653E0,7.977826431E0,-2.136842741E0,8.564727868E0
9.461152292E0,7.493889229E0,6.169148144E0,8.427046959E0,1.285425552E1
9.471232292E0,6.645466424E0,7.860721904E-1,-1.818375602E0,6.934451911E0
9.481312292E0,3.549951627E0,-1.696332225E0,-1.355662097E1,1.411600764E1
9.491393292E0,1.503626123E0,3.429082078E-1,-1.473489924E1,1.481538840E1
9.501473292E0,-1.630541108E0,6.033710257E0,-1.512986697E1,1.637000911E1
9.511553292E0,-5.616576909E0,1.220501251E1,-1.082104440E1,1.725118166E1
9.521633292E0,-8.800332622E0,1.369797507E1,1.858134037E-1,1.628234940E1
9.531713292E0,-8.260888971E0,1.378482961E1,1.638056184E1,2.294747524E1
9.541793292E0,-1.596345422E0,1.101817275E1,3.045852056E0,1.154234223E1
9.551873292E0,3.029181644E0,6.760648386E0,-6.514608661E0,9.865213329E0
9.561953292E0,4.506970675E0,4.413982989E0,-4.299182265E0,7.634068289E0
9.572034292E0,4.629424235E0,3.056618534E0,-1.948666477E0,5.879777772E0
9.582114292E0,3.760144996E0,2.307164531E0,-2.155607041E0,4.910024468E0
9.592194292E0,2.980487786E0,1.612448069E0,-2.975677866E0,4.509762187E0
9.602274292E0,2.621942369E0,7.588469696E-1,-2.744856105E0,3.871003171E0
9.612354292E0,2.335873775E0,2.173363280E-1,-2.021267261E0,3.096621177E0
9.622434292E0,1.705979546E0,7.604713261E-2,-1.309096860E0,2.151716516E0
9.632514292E0,9.304428685E-1,7.699905932E-2,-7.585610408E-1,1.202941245E0
9.642594292E0,2.498655581E-1,-1.540472353E-1,-4.099412727E-1,5.041975753E-1
9.652674292E0,-2.698905176E-1,-7.336776298E-1,-2.606098535E-1,8.240395935E-1
9.662754292E0,-5.031423819E-1,-1.611746403E0,-1.719215888E-1,1.697184656E0
9.672835292E0,-4.062820852E-1,-2.425708058E0,-5.145081997E-2,2.460034939E0
9.682915292E0,-4.890962005E-2,-3.021863269E0,1.358384393E-1,3.025310207E0
9.692995292E0,2.606139100E-1,-3.348257770E0,1.458172884E-1,3.361549105E0
9.703075292E0,4.250528169E-1,-3.557971083E0,-3.433016797E-2,3.583435040E0
9.713155292E0,4.982546943E-1,-3.762793785E0,-7.004847407E-2,3.796285236E0
9.723235292E0,4.667516506E-1,-4.057657760E0,1.820261621E-1,4.088468800E0
9.733315292E0,4.147763354E-1,-4.308788656E0,5.077008712E-1,4.358378054E0
9.743395292E0,2.634047860E-1,-4.458052284E0,9.402392936E-1,4.563733360E0
9.753476292E0,1.544822681E-1,-4.419232619E0,1.384994888E0,4.633755772E0
9.763556292E0,1.740985072E-1,-4.280258337E0,1.578632451E0,4.565413687E0
9.773636292E0,3.332111853E-1,-4.017265779E0,1.543203002E0,4.316356049E0
9.783716292E0,5.017390501E-1,-3.695084782E0,1.504333051E0,4.020996338E0
9.793796292E0,7.202927685E-1,-3.448427591E0,1.746714174E0,3.932109475E0
9.803876292E0,9.240647256E-1,-3.125626788E0,2.284610066E0,3.980311746E0
9.813956292E0,1.061110012E0,-2.917847149E0,3.055883539E0,4.356398816E0
9.824036292E0,1.034554297E0,-2.992489196E0,3.568800126E0,4.770914852E0
9.834116292E0,8.186610621E-1,-3.226350340E0,3.786902440E0,5.041842177E0
9.844197292E0,4.060604757E-1,-3.724576968E0,4.181787132E0,5.614686306E0
9.854277292E0,-2.034486061E-1,-4.366936292E0,4.558724381E0,6.316129503E0
9.864357292E0,-8.607171607E-1,-5.261239275E0,4.417370281E0,6.923484162E0
9.874437292E0,-1.079784849E0,-6.060551316E0,3.351795335E0,7.009333031E0
9.884517292E0,-6.288966948E-1,-6.244394208E0,1.801784420E0,6.529502061E0
9.894597292E0,7.175001383E-2,-6.202104805E0,9.016067398E-1,6.267706661E0
9.904677292E0,4.899972564E-1,-6.005790387E0,3.087879503E-1,6.033652748E0
9.914757292E0,-5.133843648E-1,-4.724137434E0,-6.899878192E-1,4.801783126E0
9.924837292E0,-2.563897060E0,-3.057782714E0,-1.332581617E0,4.207062755E0
9.934918292E0,-3.980712495E0,-3.423731291E0,8.269588459E-1,5.315248711E0
9.944998292E0,-6.956540051E0,-3.543050743E0,5.971547338E0,9.828836943E0
9.955078292E0,-1.042793843E1,1.230621378E0,6.722957234E0,1.246813871E1
9.965158292E0,-1.076202260E1,4.663515841E0,1.577210993E0,1.183457245E1
9.975238292E0,-1.152614844E1,6.736144459E0,-2.829479349E0,1.364674662E1
9.985318292E0,-9.675298278E0,7.029927285E0,-3.514408157E0,1.246524525E1
9.995398292E0,-8.642415699E0,7.923827979E0,-1.909635143E0,1.187960880E1
1.000547829E1,-6.711051133E0,7.702935374E0,2.187077340E0,1.044780972E1
1.001555929E1,-4.593213598E0,6.322988972E0,3.740939816E0,8.664434858E0
1.002563929E1,-2.533005635E0,5.447012333E0,2.161611546E0,6.384248223E0
1.003571929E1,-1.360873954E0,5.311610699E0,-1.182131588E-1,5.484447145E0
1.004579929E1,-5.242560929E-1,5.066703579E0,-1.967610433E0,5.460569606E0
1.005587929E1,1.228921008E-1,5.104541497E0,-2.879579462E0,5.862032432E0
1.006595929E1,6.805112368E-1,5.406654266E0,-3.016593758E0,6.228550697E0
1.007603929E1,1.414436204E0,5.375871599E0,-2.280666704E0,6.008499466E0
1.008611929E1,2.075131227E0,5.109313409E0,-9.573705391E-1,5.597125286E0
1.009619929E1,2.713433753E0,4.690567399E0,-8.251002353E-2,5.419497501E0
1.010628029E1,3.437312034E0,3.991347996E0,-1.923780179E-1,5.270956473E0
1.011636029E1,4.194579086E0,2.922354768E0,-9.102804995E-1,5.192616073E0
1.012644029E1,4.837257083E0,1.792351692E0,-1.747243347E0,5.446507136E0
1.013652029E1,5.267013985E0,1.129241184E0,-2.448371281E0,5.917021539E0
1.014660029E1,5.397557752E0,1.149080787E0,-2.454358830E0,6.039693172E0
1.015668029E1,5.373655504E0,1.578465806E0,-1.876685498E0,5.906748364E0
1.016676029E1,5.234737355E0,1.655980589E0,-1.056011240E0,5.591055949E0
1.017684029E1,4.792586110E0,8.406220347E-1,-1.250919988E0,5.023975302E0
1.018692029E1,4.125042243E0,-2.612489176E-1,-2.067632173E0,4.621615227E0
1.019700129E1,3.429128855E0,-1.293380713E0,-2.467100790E0,4.417957071E0
1.020708129E1,2.713736638E0,-1.964425308E0,-2.184497256E0,3.999420157E0
1.021716129E1,1.772831932E0,-2.539769109E0,-1.343974039E0,3.376333278E0
1.022724129E1,9.181789184E-1,-3.261573967E0,-4.869640133E-1,3.423163920E0
1.023732129E1,6.697734100E-1,-4.099209829E0,4.979439148E-1,4.183307995E0
1.024740129E1,1.195470257E0,-4.474243809E0,1.503200738E0,4.869047058E0
1.025748129E1,2.091942557E0,-4.668232205E0,1.973988137E0,5.483178343E0
1.026756129E1,2.818185452E0,-5.107695485E0,1.430900209E0,6.006512950E0
1.027764229E1,3.260116841E0,-5.619582378E0,5.014744636E-1,6.516098876E0
1.028772229E1,3.519099963E0,-5.970039341E0,1.452518535E-1,6.931560602E0
1.029780229E1,3.541309442E0,-6.070956436E0,3.996911037E-1,7.039683060E0
1.030788229E1,3.197042341E0,-6.165915803E0,6.732639053E-1,6.978028497E0
1.031796229E1,2.678013074E0,-6.312054679E0,1.102772593E0,6.944774704E0
1.032804229E1,1.925285216E0,-6.160686638E0,2.016572824E0,6.762200009E0
1.033812229E1,4.329904121E-1,-5.242253366E0,3.883993994E0,6.538662737E0
1.034820229E1,-1.718600761E0,-3.210311428E0,5.251953896E0,6.390829975E0
1.035828229E1,-4.139774303E0,-1.101794938E0,4.539152873E0,6.241441514E0
1.036836329E1,-6.836245868E0,2.080310398E0,-1.847367559E0,7.380698870E0
1.037844329E1,-7.143160370E0,6.823318259E0,-5.319184597E0,1.121945350E1
1.038852329E1,-3.503552216E0,1.594597455E1,4.202851142E0,1.685861620E1
1.039860329E1,7.281321305E-1,1.743994750E1,8.505352871E0,1.941707941E1
1.040868329E1,1.412685547E0,3.290128260E0,-5.786607508E0,6.804810863E0
1.041876333E1,1.395602322E0,-2.187011266E0,-9.720670917E0,1.006092278E1
1.042884333E1,1.431847458E0,-2.682116066E0,-8.970593601E0,9.471825764E0
1.043892333E1,1.048193513E0,-1.547652149E0,-7.416948642E0,7.648860305E0
1.044900433E1,-7.103384686E-1,2.378091257E0,-3.262305454E0,4.099089611E0
1.045908433E1,-4.532039443E0,5.536043208E0,1.512341837E0,7.312614699E0
1.046916433E1,-7.046174943E0,7.385005302E0,-8.791927542E-1,1.024499217E1
1.047924433E1,-6.069705132E0,8.682979589E0,-3.536935140E0,1.116894646E1
1.048932433E1,-2.902593518E0,7.338801189E0,-2.007811794E0,8.143362955E0
1.049940433E1,-9.510560578E-1,5.178419312E0,-1.116898296E0,5.382192490E0
1.050948433E1,-4.280126774E-1,4.212362807E0,-1.260672120E0,4.417747103E0
1.051956433E1,3.408377087E-1,3.167008703E0,-9.525459284E-1,3.324674151E0
