"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.846262833E0,-1.053333507E0,1.320749191E0,1.392521570E0,2.189293545E0
7.856341833E0,-2.326073257E0,1.302659075E0,1.710359695E0,3.167470245E0
7.866420833E0,-4.283189254E0,1.470903350E0,1.988118957E0,4.945895655E0
7.876500833E0,-5.819805075E0,1.908820041E0,2.330596079E0,6.553274231E0
7.886579833E0,-6.234694262E0,1.782228992E0,2.817450457E0,7.070062220E0
7.896659833E0,-6.853183497E0,1.653382671E0,2.353085639E0,7.432147088E0
7.906738833E0,-7.539988092E0,1.757195892E0,1.667103309E0,7.919494383E0
7.916818833E0,-8.003699191E0,2.146740323E0,1.634684884E0,8.446294419E0
7.926897833E0,-8.203313777E0,2.012179518E0,2.261361537E0,8.743968169E0
7.936976833E0,-6.494022369E0,1.101637064E0,2.831681410E0,7.169682723E0
7.947056833E0,-4.908784903E0,1.631035198E0,2.392161412E0,5.699024588E0
7.957135833E0,-3.932777606E0,2.256769134E0,1.314839995E0,4.721075178E0
7.967215833E0,-2.952086105E0,1.916212676E0,1.026284580E0,3.666052841E0
7.977294833E0,-2.251620368E0,2.307942796E0,1.102423514E0,3.407599131E0
7.987373833E0,-1.611711320E0,2.735251468E0,7.057805640E-1,3.252282303E0
7.997453833E0,-5.514558783E-1,2.726120456E0,3.896326502E-1,2.808496027E0
8.007532833E0,7.453764465E-1,3.273444985E0,6.505354857E-1,3.419681934E0
8.017612833E0,2.741117688E0,5.028597275E0,1.392512069E0,5.894031438E0
8.027691833E0,5.083168169E0,7.434059349E0,2.113511181E0,9.250446830E0
8.037770833E0,7.041127042E0,9.843434379E0,2.679294784E0,1.239553512E1
8.047850833E0,8.811105532E0,1.179401874E1,2.453332059E0,1.492492201E1
8.057929833E0,1.092114405E1,1.238363092E1,7.076560584E-1,1.652653863E1
8.068009833E0,1.302877176E1,1.091897123E1,-1.002110437E0,1.702871257E1
8.078088833E0,1.342807461E1,7.473246803E0,-4.611795464E-1,1.537450136E1
8.088168833E0,1.125670289E1,3.503334700E0,1.899798665E0,1.194135457E1
8.098247833E0,6.871817404E0,1.225764681E0,3.263035479E0,7.705308172E0
8.108326833E0,2.541191152E0,8.197474748E-1,2.668421302E0,3.774931872E0
8.118406833E0,-1.470374616E0,3.543278199E-1,2.716546226E0,3.109207795E0
8.128485833E0,-4.158086028E0,6.003494185E-1,3.372628965E0,5.387459974E0
8.138565833E0,-4.348246544E0,2.583771746E0,3.626879350E0,6.223935914E0
8.148644833E0,-3.933314381E0,4.193059979E0,8.725494401E-1,5.814985514E0
8.158723833E0,-3.398168726E0,4.843391982E0,-2.177765649E0,6.304653821E0
8.168803833E0,-2.534791959E0,5.660449153E0,-4.457425463E0,7.637702314E0
8.178882833E0,-3.250439407E-1,6.346880111E0,-6.285492532E0,8.938453841E0
8.188962833E0,1.705478001E0,4.697011031E0,-7.957437775E0,9.396349492E0
8.199041833E0,3.491393516E0,2.378235683E0,-8.703719078E0,9.674738210E0
8.209121833E0,4.757491121E0,5.124529034E-1,-8.961868386E0,1.015930188E1
8.219200833E0,5.065137695E0,-1.600917944E0,-7.321727319E0,9.045786261E0
8.229279833E0,4.509380313E0,-4.270395838E0,-4.951069627E0,7.942536237E0
8.239359833E0,3.807430260E0,-6.553751092E0,-3.383967301E0,8.300567044E0
8.249438833E0,3.555215290E0,-8.494611536E0,-3.140543620E0,9.729388220E0
8.259518833E0,4.404631537E0,-9.699550774E0,-4.266914991E0,1.147556655E1
8.269597833E0,5.405732160E0,-1.003680882E1,-5.384052438E0,1.260743797E1
8.279676833E0,5.336449671E0,-9.226698139E0,-5.531344385E0,1.200855630E1
8.289756833E0,4.457390964E0,-7.905654833E0,-4.411534760E0,1.009105304E1
8.299835833E0,3.533461309E0,-6.652190722E0,-3.276679080E0,8.214232527E0
8.309915833E0,2.655605375E0,-5.855349714E0,-2.569936064E0,6.924011233E0
8.319994833E0,1.941525711E0,-5.307663828E0,-2.267199397E0,6.089417912E0
8.330074833E0,1.688597966E0,-5.061721167E0,-2.455328298E0,5.873757002E0
8.340153833E0,1.707444712E0,-4.902161177E0,-2.722679955E0,5.861700929E0
8.350232833E0,1.890163184E0,-4.805226036E0,-3.118855712E0,6.032426964E0
8.360312833E0,2.023119951E0,-4.910092340E0,-3.638028821E0,6.437179105E0
8.370391208E0,2.120315001E0,-5.131058620E0,-4.400894582E0,7.084586888E0
8.380471208E0,2.020291068E0,-5.299256701E0,-4.738956032E0,7.390629328E0
8.390550208E0,1.966153453E0,-5.562698325E0,-4.287423515E0,7.293241560E0
8.400629208E0,2.182528937E0,-5.610045569E0,-4.029841386E0,7.244008935E0
8.410709208E0,2.525943952E0,-5.506902439E0,-3.473736094E0,6.983781911E0
8.420788208E0,2.785933964E0,-5.540229229E0,-2.371393856E0,6.639207542E0
8.430868208E0,2.817426483E0,-5.170063056E0,-1.505233523E0,6.077266816E0
8.440947208E0,2.601544065E0,-4.370296102E0,-6.363594961E-1,5.125668049E0
8.451027208E0,2.158551991E0,-3.059526354E0,1.600517410E-1,3.747754630E0
8.461106208E0,1.583982361E0,-1.426531754E0,7.197425455E-1,2.249893842E0
8.471185208E0,1.008684534E0,2.056383884E-1,9.944166702E-1,1.431291777E0
8.481265208E0,6.031855374E-1,1.569382741E0,1.242873049E0,2.090820030E0
8.491344208E0,5.033312470E-1,2.175427932E0,1.532637084E0,2.708284598E0
8.501424208E0,8.111918288E-1,2.745977601E0,1.677013609E0,3.318252524E0
8.511503208E0,1.007918330E0,3.540103746E0,1.400425690E0,3.938200859E0
8.521583208E0,1.080180267E0,4.140868902E0,8.862338251E-1,4.370239703E0
8.531662208E0,1.218890402E0,4.660999784E0,9.143431449E-1,4.903736961E0
8.541741208E0,3.166440938E0,6.839081767E0,1.758211261E0,7.738907835E0
8.551821208E0,8.002588804E0,1.309511310E1,3.395512336E0,1.571791713E1
8.561900208E0,1.399572465E1,2.499505533E1,7.258127155E0,2.955187827E1
8.571980208E0,1.488445114E1,2.911274879E1,7.019532689E0,3.344208228E1
8.582059208E0,8.300172320E0,1.371992201E1,4.431926048E0,1.663643859E1
8.592138208E0,1.395070956E0,2.538946990E0,-2.384152481E-1,2.906770824E0
8.602218208E0,-7.179829721E-1,-2.846967201E0,-4.513235674E0,5.384237926E0
8.612297208E0,-2.084169122E0,-7.644763765E0,-6.412014585E0,1.019314009E1
8.622377208E0,-2.858385644E0,-9.324139649E0,-6.048225385E0,1.147566900E1
8.632456208E0,-3.065351643E0,-9.415773704E0,-4.472686111E0,1.086545426E1
8.642536208E0,-3.081227126E0,-9.224362761E0,-4.223810194E0,1.060299021E1
8.652615208E0,-2.863626503E0,-6.984875073E0,-4.683995129E0,8.884179585E0
8.662694208E0,-1.937998378E0,-2.066733456E0,-6.676772416E0,7.253034868E0
8.672774208E0,-8.317646724E-1,3.541568474E0,-9.540421139E0,1.021049339E1
8.682853208E0,-6.313209504E-2,7.467367428E0,-1.079844491E1,1.312905078E1
8.692933208E0,6.756298350E-1,8.780097163E0,-9.771611275E0,1.315412364E1
8.703012208E0,1.723557738E0,7.657391412E0,-6.459295755E0,1.016507728E1
8.713092208E0,2.878559707E0,6.073395309E0,-4.208910611E-1,6.734195264E0
8.723171208E0,4.320002446E0,3.078369591E0,1.002937584E1,1.134579923E1
8.733250208E0,2.742222811E0,-2.040467178E0,2.087887980E1,2.115681720E1
8.743330208E0,3.841562212E-1,-1.287652781E0,8.667050019E0,8.770597569E0
8.753409208E0,4.943700966E-1,6.921115279E-2,-2.540656716E0,2.589233193E0
8.763489208E0,-1.788394296E-1,-8.711749059E-1,-5.441253410E0,5.513453358E0
8.773568208E0,-1.292224719E0,-1.464218813E0,-5.211584135E0,5.565464100E0
8.783648208E0,-2.699203384E0,-1.019257981E0,-3.388046318E0,4.450106021E0
8.793727208E0,-4.210180334E0,1.570801860E-1,-1.034761143E0,4.338320326E0
8.803806208E0,-5.401796983E0,9.189718008E-1,4.246980371E-1,5.495842815E0
8.813886208E0,-5.857486287E0,9.963345569E-1,1.199205970E0,6.061429131E0
8.823965208E0,-5.102000297E0,3.284989142E-1,1.909708818E0,5.457591624E0
8.834045208E0,-3.605869719E0,-3.373211932E-1,2.250150086E0,4.263714042E0
8.844124208E0,-2.555368896E0,-5.552890205E-1,2.023688593E0,3.306595169E0
8.854203208E0,-2.269358481E0,-5.006538069E-1,2.042885587E0,3.094191925E0
8.864283208E0,-2.207167203E0,-5.715331703E-1,2.022306896E0,3.047615857E0
8.874362208E0,-2.270617972E0,-4.810983789E-1,1.859815112E0,2.974235006E0
8.884442208E0,-2.371023435E0,-4.002623767E-1,1.568550682E0,2.870942936E0
8.894521208E0,-2.539450436E0,-4.171555674E-1,1.230279901E0,2.852440344E0
8.904601208E0,-2.643757454E0,-5.301296210E-1,1.327108623E0,3.005280051E0
8.914680208E0,-2.258151416E0,-9.256884974E-1,1.644355155E0,2.942796440E0
8.924759208E0,-1.588008754E0,-1.118066570E0,1.666465816E0,2.559092217E0
8.934839208E0,-9.438742152E-1,-1.170420200E0,1.495808980E0,2.120902281E0
8.944918208E0,-4.098173118E-1,-1.214725138E0,1.673750278E0,2.108304386E0
8.954998208E0,3.836504370E-2,-1.243578808E0,1.565602516E0,1.999767828E0
8.965077208E0,1.551880270E-2,-1.048282975E0,1.043332795E0,1.479081252E0
8.975157208E0,-3.546611112E-1,-9.978881621E-1,7.481641066E-1,1.296655243E0
8.985236208E0,-7.088953757E-1,-1.267598001E0,3.042283646E-1,1.483877435E0
8.995315208E0,-1.034679720E0,-1.563858876E0,1.078682649E-1,1.878257775E0
9.005395208E0,-1.173080976E0,-1.871116610E0,4.664214291E-2,2.208930020E0
9.015474208E0,-1.235548535E0,-1.923740966E0,6.376037836E-2,2.287230831E0
9.025554208E0,-1.260788333E0,-1.766108803E0,4.129139972E-1,2.208896896E0
9.035633208E0,-1.143178607E0,-1.480218549E0,1.070562109E0,2.154995942E0
9.045713208E0,-7.914811572E-1,-9.720592564E-1,1.128301975E0,1.686536975E0
9.055792208E0,-5.899627170E-1,-3.518953782E-1,9.941634858E-1,1.208406968E0
9.065871208E0,-6.526282042E-1,2.420548475E-1,6.466403630E-1,9.500830918E-1
9.075951208E0,-8.916296357E-1,5.018086320E-1,4.889886117E-1,1.133986408E0
9.086030208E0,-1.238197908E0,4.089840835E-1,6.218176170E-1,1.444665771E0
9.096110208E0,-1.473757668E0,3.619730544E-1,6.833043055E-1,1.664298931E0
9.106189208E0,-1.383797379E0,7.641457164E-1,9.982123902E-1,1.869556588E0
9.116269208E0,-1.230089574E0,1.605740143E0,1.204498358E0,2.354217080E0
9.126348208E0,-1.290650356E0,2.139058251E0,1.921154304E0,3.151536515E0
9.136427208E0,-1.771004969E0,2.419268519E0,2.989629908E0,4.234053112E0
9.146507208E0,-2.518380286E0,2.804167337E0,3.259482418E0,4.982952875E0
9.156586208E0,-3.514715136E0,3.062110239E0,2.953491776E0,5.518410575E0
9.166666208E0,-4.140582680E0,3.115476606E0,2.495123863E0,5.751196616E0
9.176745208E0,-4.208615035E0,2.890930662E0,1.973506619E0,5.473997531E0
9.186825208E0,-4.248159169E0,2.991001080E0,1.193260009E0,5.330742278E0
9.196904208E0,-4.156464010E0,3.114763246E0,2.040117661E-1,5.198034624E0
9.206983208E0,-4.155301292E0,3.135609155E0,-2.112727654E-1,5.209914565E0
9.217063208E0,-4.205897833E0,3.159213195E0,3.683395028E-1,5.273127970E0
9.227142208E0,-3.678536284E0,3.474620193E0,1.259606026E0,5.214520306E0
9.237222208E0,-2.197667817E0,3.314836255E0,1.640661469E0,4.302284659E0
9.247301208E0,-1.130570548E0,3.095492578E0,1.311062109E0,3.546709449E0
9.257381208E0,-4.438969311E-1,3.299434689E0,3.911272717E-1,3.352058217E0
9.267460208E0,4.279159060E-1,3.774723274E0,-1.142462323E0,3.966972142E0
9.277539208E0,1.355942705E0,5.217102152E0,-1.884886803E0,5.710475790E0
9.287619208E0,2.506087685E0,7.698772742E0,-1.971453808E0,8.332959098E0
9.297698208E0,3.964896069E0,9.896845186E0,-1.926616042E0,1.083419563E1
9.307778208E0,5.510520111E0,1.054706492E1,-1.772997116E0,1.203120647E1
9.317857208E0,6.783533803E0,8.762253215E0,-1.760767664E0,1.122023685E1
9.327937208E0,7.829015377E0,4.814760506E0,-1.272763139E0,9.278756733E0
9.338016208E0,8.024618774E0,3.374673736E-1,9.528330266E-3,8.031717219E0
9.348096208E0,7.014923329E0,-2.047910684E0,1.290071482E0,7.420739310E0
9.358175208E0,5.339115416E0,-2.322655560E0,1.507568608E0,6.014453041E0
9.368257083E0,3.476757351E0,-2.132568426E0,8.985141474E-1,4.176483861E0
9.378337083E0,2.156616124E0,-2.030591231E0,1.166703710E-1,2.964440222E0
9.388416083E0,1.157424763E0,-2.172531806E0,-1.907490385E-1,2.468990022E0
9.398496083E0,5.605320726E-1,-2.208851202E0,-1.521533221E0,2.740124665E0
9.408575083E0,3.904380311E-1,-1.850912726E0,-3.210461409E0,3.726309465E0
9.418655083E0,6.092996053E-1,-1.224183009E0,-4.277581481E0,4.490832148E0
9.428734083E0,7.713981642E-1,-9.290465534E-1,-5.051342359E0,5.193673291E0
9.438813083E0,9.198424512E-1,-1.231860988E0,-5.547662795E0,5.756748571E0
9.448893083E0,9.583808649E-1,-1.731899083E0,-6.005531355E0,6.323319949E0
9.458972083E0,6.827372718E-1,-2.682760429E0,-5.067013482E0,5.773903301E0
9.469052083E0,8.421519586E-1,-3.655192153E0,-3.856654460E0,5.379910150E0
9.479131083E0,9.978429924E-1,-4.163064932E0,-2.904054737E0,5.173039163E0
9.489211083E0,9.320903215E-1,-4.233148490E0,-1.701317561E0,4.656481498E0
9.499290083E0,9.136172131E-1,-4.308499219E0,-1.020035661E0,4.520877645E0
9.509369083E0,1.080019176E0,-4.487908167E0,-1.470527959E0,4.844606652E0
9.519449083E0,1.315706114E0,-4.479699846E0,-2.565460020E0,5.327323756E0
9.529528083E0,1.515815960E0,-4.442472378E0,-3.242123789E0,5.704789700E0
9.539608083E0,1.464266029E0,-4.464243316E0,-3.420530525E0,5.811503460E0
9.549687083E0,9.655328867E-1,-4.432264894E0,-3.005075912E0,5.441296452E0
9.559767083E0,3.481939445E-1,-4.349547257E0,-2.259919029E0,4.913963205E0
9.569846083E0,-6.580602676E-2,-4.267748803E0,-1.328513124E0,4.470230129E0
9.579925083E0,-1.274583377E-1,-4.211999695E0,-1.821758509E-1,4.217863808E0
9.590005083E0,-8.495361149E-2,-3.961917790E0,9.074136096E-1,4.065391636E0
9.600084083E0,5.018270507E-2,-3.494252220E0,1.513020260E0,3.808089703E0
9.610164083E0,2.449919039E-1,-2.934734493E0,1.726637466E0,3.413790345E0
9.620243083E0,4.101115729E-1,-2.126621808E0,1.770396566E0,2.797322973E0
9.630323083E0,4.928854886E-1,-8.331188875E-1,1.778915083E0,2.025231359E0
9.640402083E0,5.990022200E-1,9.602215683E-1,1.395414334E0,1.796666437E0
9.650482083E0,8.662705538E-1,2.730236312E0,3.022571951E-1,2.880273321E0
9.660561083E0,1.223797093E0,4.149103535E0,-1.529403573E-1,4.328525179E0
9.670640083E0,1.052547934E0,5.006016498E0,2.774796188E-3,5.115473197E0
9.680720083E0,-8.599061519E-2,4.909278408E0,7.453907722E-1,4.966287977E0
9.690799083E0,-1.431620586E0,4.027782581E0,2.038727924E0,4.735924574E0
9.700879083E0,-2.568054138E0,2.710052308E0,3.637227460E0,5.212361188E0
9.710958083E0,-3.286538362E0,8.688336807E-1,5.292730039E0,6.290405205E0
9.721038083E0,-3.365224928E0,-3.881048459E-1,6.120761265E0,6.995647407E0
9.731117083E0,-2.710045876E0,-7.135427427E-1,5.420869431E0,6.102402583E0
9.741196083E0,-1.788491068E0,-6.145599067E-1,3.849996528E0,4.289388936E0
9.751276083E0,-1.103290071E0,-5.012537313E-1,2.745712722E0,3.001240183E0
9.761355083E0,-8.114116842E-1,-5.850840926E-1,1.716227376E0,1.986491561E0
9.771435083E0,-9.422209150E-1,-1.050775643E0,9.000642443E-1,1.673925132E0
9.781514083E0,-1.297947681E0,-1.902363546E0,5.959827179E-1,2.378833883E0
9.791594083E0,-1.459969349E0,-2.510607290E0,6.619293702E-1,2.978726231E0
9.801673083E0,-8.600663656E-1,-2.204302652E0,-4.635812902E-1,2.411134992E0
9.811752083E0,1.136780584E0,-3.988777560E-1,-2.495648358E0,2.771215309E0
9.821832083E0,4.165990294E0,2.986550764E0,-3.632907829E0,6.282752573E0
9.831911083E0,6.944821061E0,6.664360532E0,-4.040998751E0,1.043905703E1
9.841991083E0,9.934710585E0,9.544648676E0,-2.560655363E0,1.401269955E1
9.852070083E0,1.089852936E1,9.539458687E0,9.658606231E-2,1.448407895E1
9.862150083E0,5.682297859E0,4.290435416E0,5.170195788E-2,7.120324297E0
9.872229083E0,5.610646078E-1,-1.204099578E-1,-1.274616121E0,1.397833434E0
9.882309083E0,-9.670356211E-1,-1.845484756E0,-2.971456469E0,3.629121853E0
9.892388083E0,-1.050605197E0,-3.297255431E0,-4.853160340E0,5.960606508E0
9.902467083E0,-4.781008038E-1,-3.740546883E0,-6.607236158E0,7.607617302E0
9.912547083E0,2.803798378E-1,-2.842996357E0,-7.324971355E0,7.862343575E0
9.922626083E0,1.095246057E0,-1.124947574E0,-7.117779361E0,7.288885649E0
9.932706083E0,1.790585833E0,7.283239192E-1,-6.620031036E0,6.896482021E0
9.942785083E0,2.256917945E0,1.858267938E0,-5.466731483E0,6.199354115E0
9.952865083E0,2.386317705E0,2.060637149E0,-3.985376527E0,5.081728417E0
9.962944083E0,2.091117807E0,1.572185311E0,-2.556593302E0,3.657965233E0
9.973024083E0,1.840355286E0,9.881449467E-1,-8.112843610E-1,2.240874902E0
9.983103083E0,1.777042512E0,4.790845978E-1,1.584713994E0,2.428728182E0
9.993182083E0,1.648025745E0,-8.917237759E-2,3.669132207E0,4.023241445E0
1.000326208E1,1.616089715E0,-4.296387881E-1,3.422883444E0,3.809523137E0
1.001334108E1,1.841967363E0,-6.307280427E-1,4.805481559E-1,2.005389778E0
1.002342108E1,1.846128242E0,-1.122811586E0,-1.669013595E0,2.730293340E0
1.003350008E1,1.456653393E0,-1.872583092E0,-2.185680586E0,3.225772182E0
1.004358008E1,9.765104493E-1,-2.488061596E0,-1.750337839E0,3.194950033E0
1.005365908E1,4.088069129E-1,-2.905945727E0,-9.865217596E-1,3.095943934E0
1.006373808E1,-2.396528113E-1,-3.103790946E0,-4.522632734E-1,3.145710377E0
1.007381808E1,-1.011102870E0,-2.832970136E0,-5.547078073E-2,3.008508902E0
1.008389708E1,-1.745997013E0,-1.963029578E0,1.365207911E-1,2.630708767E0
1.009397708E1,-2.404097626E0,-7.590387583E-1,1.497185415E-1,2.525517942E0
1.010405608E1,-2.837963366E0,3.361008793E-1,3.531104296E-1,2.879528928E0
1.011413608E1,-3.316376704E0,1.300788551E0,9.518436047E-1,3.687331222E0
1.012421508E1,-3.649165428E0,1.926748774E0,2.201146325E0,4.676944975E0
1.013429508E1,-3.333592076E0,1.657057647E0,3.568145823E0,5.156582278E0
1.014437408E1,-2.389998235E0,1.037546902E0,3.302083477E0,4.206227577E0
1.015445308E1,-1.823570561E0,1.067573524E0,2.079996110E0,2.965047493E0
1.016453308E1,-1.717475464E0,1.033678969E0,1.685823609E0,2.619201294E0
1.017461208E1,-1.747119678E0,6.837359762E-1,1.935139529E0,2.695308340E0
1.018469208E1,-1.714103960E0,1.187376541E-1,2.322485991E0,2.888977707E0
1.019477108E1,-1.721307144E0,-2.252978969E-1,2.430935469E0,2.987156621E0
1.020485108E1,-1.790889303E0,-3.547160751E-1,2.199562315E0,2.858528007E0
1.021493008E1,-1.857389687E0,-2.612910175E-1,1.927507743E0,2.689508420E0
1.022501008E1,-1.940839979E0,-3.341099024E-2,1.819407928E0,2.660492685E0
1.023508908E1,-1.920924947E0,2.398475236E-1,1.728822863E0,2.595439843E0
1.024516808E1,-1.855651309E0,3.802093506E-1,1.446908716E0,2.383599330E0
1.025524808E1,-1.768365536E0,3.718729752E-1,1.086941257E0,2.108754958E0
1.026532708E1,-1.519670298E0,1.629817808E-1,6.504372525E-1,1.661032659E0
1.027540708E1,-1.325749145E0,-1.223874861E-1,3.450838836E-1,1.375380812E0
1.028548608E1,-9.430433258E-1,-3.091417068E-1,3.086429393E-1,1.039307353E0
1.029556608E1,-4.313365272E-1,-3.177488083E-1,6.391346578E-1,8.339715916E-1
1.030564508E1,4.957795680E-2,-1.601382798E-1,1.080204095E0,1.093134543E0
1.031572508E1,4.045899010E-1,1.880388540E-1,1.322219181E0,1.395462347E0
1.032580408E1,5.776034573E-1,8.217536545E-1,1.372169605E0,1.700515877E0
1.033588308E1,5.255635303E-1,1.283867294E0,1.195482024E0,1.831313606E0
1.034596308E1,2.904238924E-1,1.293301776E0,8.087506163E-1,1.552756607E0
1.035604208E1,-9.354141712E-2,1.325619337E0,6.053422829E-1,1.460293088E0
1.036611863E1,-5.475139779E-1,1.511643240E0,8.647821450E-1,1.825564297E0
1.037619763E1,-1.097351055E0,1.939363557E0,1.798310004E0,2.863429625E0
1.038627763E1,-1.589890388E0,2.269578044E0,2.721787670E0,3.884181260E0
1.039635663E1,-1.855830234E0,2.357397376E0,3.075472881E0,4.296505753E0
1.040643662E1,-2.167259372E0,2.269212009E0,2.937682074E0,4.298408112E0
1.041651562E1,-2.798773865E0,2.136571430E0,2.732317336E0,4.456863319E0
1.042659462E1,-3.412596146E0,2.013274702E0,2.305033221E0,4.583913789E0
1.043667463E1,-3.764350021E0,1.928509955E0,1.607456886E0,4.524754067E0
1.044675363E1,-3.976591670E0,1.635257472E0,1.068976344E0,4.430582212E0
1.045683363E1,-4.345377023E0,1.165200391E0,1.190509552E0,4.653741121E0
1.046691263E1,-4.619675172E0,6.398801047E-1,1.777286925E0,4.990951218E0
1.047699263E1,-4.401739504E0,2.426916093E-1,2.222289273E0,4.936879530E0
1.048707163E1,-3.014420348E0,-2.742677432E-1,2.419568481E0,3.875082511E0
1.049715162E1,-1.496012756E0,-5.822815222E-1,2.175408636E0,2.703610303E0
1.050723062E1,-3.617453054E-1,-3.373048210E-1,1.720754290E0,1.790427194E0
1.051730962E1,1.901157850E-1,-1.465774173E-1,1.370323640E0,1.391192233E0
1.052738963E1,2.018242496E-1,-3.887527174E-1,8.303420448E-1,9.387915713E-1
1.053746862E1,4.012081638E-1,-5.002585351E-2,-6.212151345E-2,4.090594812E-1
1.054754863E1,8.050133684E-1,1.128423159E0,-9.376050498E-1,1.673466037E0
1.055762763E1,1.182784722E0,2.806794491E0,-1.616535273E0,3.448225819E0
1.056770763E1,1.758628168E0,4.840971234E0,-2.408154863E0,5.685682489E0
1.057778663E1,2.625652135E0,6.865300682E0,-2.955428959E0,7.922181702E0
1.058786662E1,3.398713686E0,8.079723519E0,-2.749721573E0,9.186629175E0
1.059794562E1,3.862453144E0,7.857294851E0,-1.705223062E0,8.919832529E0
1.060802462E1,3.983307197E0,6.191381596E0,7.195804314E-1,7.397143928E0
1.061810462E1,3.599836270E0,3.914524938E0,3.640764148E0,6.444958514E0
1.062818362E1,2.592190859E0,2.009286901E0,5.312802361E0,6.243601223E0
1.063826363E1,1.339626196E0,9.233309001E-1,5.022471147E0,5.279427499E0
1.064834263E1,4.437411028E-1,3.829540336E-1,3.772065715E0,3.817334111E0
1.065842263E1,-2.397655164E-1,8.832394660E-2,2.873871995E0,2.885208634E0
1.066850163E1,-9.311329861E-1,4.551706553E-2,1.756517031E0,1.988575500E0
1.067858162E1,-1.147792645E0,3.652977812E-1,-3.215132457E-1,1.246692100E0
1.068866063E1,-1.028072805E0,5.470304132E-1,-2.295631776E0,2.574121445E0
1.069874062E1,-5.485796329E-1,6.640320289E-1,-3.044116602E0,3.163625141E0
1.070881962E1,1.984375423E-1,2.662184662E-1,-3.054849751E0,3.072841801E0
1.071889862E1,9.793577510E-1,-6.137904131E-1,-3.327854788E0,3.522853640E0
1.072897863E1,1.512343737E0,-1.520119364E0,-4.138714203E0,4.661212472E0
1.073905763E1,2.124380570E0,-1.905064960E0,-4.845180353E0,5.622991904E0
1.074913763E1,2.678736083E0,-1.974690095E0,-5.191980175E0,6.166983550E0
1.075921663E1,3.105289003E0,-2.060113238E0,-5.479790654E0,6.626838760E0
1.076929663E1,3.451475744E0,-2.075960362E0,-5.121655712E0,6.515646819E0
1.077937563E1,3.577147904E0,-2.193520972E0,-3.929062285E0,5.748482567E0
1.078945562E1,3.073495352E0,-2.656746166E0,-2.579923108E0,4.812554116E0
1.079953462E1,2.221671368E0,-3.446352999E0,-2.051960758E0,4.585162550E0
1.080961463E1,1.456260753E0,-4.081351263E0,-1.670576994E0,4.644238474E0
1.081969363E1,9.392414662E-1,-4.650205824E0,-1.649474393E0,5.022683994E0
1.082977263E1,8.162877504E-1,-5.248177764E0,-1.659452081E0,5.564483511E0
1.083985263E1,9.351940966E-1,-5.798812986E0,-1.497486254E0,6.061623968E0
1.084993163E1,1.143313532E0,-6.108970939E0,-1.542829365E0,6.403671932E0
1.086001163E1,1.206693403E0,-6.150787886E0,-1.645072024E0,6.480321177E0
1.087009063E1,1.196356110E0,-6.009396365E0,-1.829986126E0,6.394760498E0
1.088017062E1,1.092720498E0,-5.391336315E0,-1.670460342E0,5.748998443E0
1.089024962E1,9.139572287E-1,-4.617722787E0,-1.445673784E0,4.924292258E0
1.090032963E1,7.818915774E-1,-4.135304691E0,-1.055581470E0,4.338934381E0
1.091040863E1,5.087678419E-1,-3.896545919E0,-2.729927579E-1,3.939091248E0
1.092048763E1,-3.968110576E-2,-3.899880586E0,5.631047013E-1,3.940524087E0
1.093056763E1,-8.071234824E-1,-3.761205096E0,1.226593232E0,4.037653161E0
1.094064663E1,-1.343064797E0,-3.138036919E0,2.063458138E0,3.988603545E0
1.095072663E1,-1.605541045E0,-1.759327787E0,2.995344099E0,3.826889413E0
1.096080563E1,-1.751322218E0,1.279897034E-1,3.831131071E0,4.214389180E0
1.097088562E1,-1.726319378E0,2.291462418E0,3.714384102E0,4.693359976E0
1.098096462E1,-1.366862380E0,5.463647661E0,3.740087877E0,6.760770360E0
1.099104462E1,-8.057395926E-1,8.056222975E0,4.941817578E0,9.485436515E0
1.100112362E1,-1.808909252E-1,7.973346879E0,5.445606662E0,9.657205284E0
1.101120363E1,4.182744321E-1,4.842680376E0,4.968758039E0,6.950903767E0
1.102128263E1,4.476911893E-1,1.323251799E0,4.141532561E0,4.370779642E0
1.103136163E1,5.617127717E-1,-9.655945748E-1,3.029972187E0,3.229338257E0
1.104144163E1,2.025928954E0,-5.238409406E-1,2.242656294E0,3.067295993E0
1.105152063E1,3.867347263E0,1.817014078E0,1.215504572E0,4.442450492E0
1.106160062E1,5.808225249E0,5.095661915E0,1.378907937E-1,7.727888765E0
1.107167962E1,8.318741323E0,9.216636835E0,-3.294242361E-1,1.241999888E1
1.108175962E1,9.419227654E0,1.062156780E1,-1.617890657E0,1.428835618E1
1.109183862E1,5.972891028E0,5.658696742E0,-2.403585117E0,8.571668301E0
1.110191863E1,6.065272942E-1,2.247985446E-1,-2.758107065E0,2.832942697E0
1.111199763E1,-1.234583452E0,-1.313930753E0,-2.776887737E0,3.310848203E0
1.112207763E1,-9.710228375E-1,-2.610030422E0,-2.746172021E0,3.911087434E0
1.113215663E1,-6.890829626E-1,-4.227553289E0,-3.940343319E0,5.820081409E0
1.114223663E1,-4.928884122E-1,-5.107984922E0,-5.300962919E0,7.377984604E0
1.115231563E1,-1.636536258E-1,-4.716793916E0,-6.557902615E0,8.079666705E0
1.116239463E1,2.016181353E-1,-3.179529930E0,-7.318032464E0,7.981457235E0
